Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0008815	False	False	False	False	False	False	NA	False
OG0008816	True	False	False	False	False	False	True	False
OG0008817	False	False	False	False	False	False	NA	False
OG0008818	False	False	False	False	False	False	True	False
OG0008819	False	False	False	True	False	False	NA	False
OG0008820	False	False	False	False	False	False	True	False
OG0008821	False	False	False	False	False	False	NA	False
OG0008822	False	False	False	False	False	False	True	False
OG0008823	False	False	False	False	False	False	NA	False
OG0008824	False	False	False	False	False	False	True	False
OG0008825	False	False	True	False	False	False	True	True
OG0008826	False	False	False	False	False	False	True	False
OG0008827	False	False	False	False	False	False	NA	False
OG0008828	True	False	False	False	False	False	True	False
OG0008829	False	False	False	False	False	False	NA	False
OG0008830	False	False	False	False	True	False	NA	False
OG0008831	False	False	False	False	False	False	NA	False
OG0008832	False	False	False	False	False	False	NA	False
OG0008833	False	False	False	False	False	False	NA	False
OG0008834	False	False	False	False	False	False	NA	False
OG0008835	False	False	False	False	False	False	NA	True
OG0008836	False	False	False	False	False	False	NA	False
OG0008837	False	False	False	False	False	False	True	False
OG0008838	False	False	False	False	False	False	NA	False
OG0008839	True	False	False	False	False	False	NA	False
OG0008840	True	False	False	False	False	False	NA	True
OG0008841	False	False	False	False	False	False	NA	False
OG0008842	False	False	False	False	False	False	NA	False
OG0008843	False	False	False	False	False	False	NA	False
OG0008844	False	False	False	False	False	False	True	False
OG0008845	False	False	False	False	False	False	NA	False
OG0008846	False	False	False	False	False	False	True	False
OG0008847	False	False	False	False	False	False	True	True
OG0008848	False	False	False	False	False	False	NA	False
OG0008849	False	False	False	False	False	False	True	True
OG0008850	False	False	False	False	False	False	NA	False
OG0008851	False	False	False	False	False	False	True	False
OG0008852	False	False	False	False	False	False	True	False
OG0008853	False	False	False	False	True	False	NA	False
OG0008854	False	False	False	False	False	False	NA	False
OG0008855	False	False	False	False	False	False	NA	False
OG0008856	False	False	False	False	True	False	NA	False
OG0008857	False	False	False	False	False	False	NA	False
OG0008858	False	False	False	False	False	True	True	False
OG0008859	True	False	False	False	False	False	True	False
OG0008860	False	False	False	False	False	False	True	False
OG0008861	False	False	False	False	False	False	NA	False
OG0008862	False	False	False	False	False	False	True	False
OG0008863	False	False	False	False	False	False	NA	False
OG0008864	False	False	False	False	False	False	NA	False
OG0008865	False	False	False	False	False	False	NA	False
OG0008866	False	False	False	False	False	True	True	False
OG0008867	False	False	False	False	False	False	True	False
OG0008868	True	False	False	False	False	False	True	False
OG0008869	False	False	False	False	False	False	NA	False
OG0008870	False	False	False	False	False	False	True	False
OG0008871	True	False	False	False	False	False	True	False
OG0008872	False	False	False	False	False	False	True	False
OG0008873	False	False	False	False	False	False	True	False
OG0008874	False	False	False	False	False	False	NA	False
OG0008875	False	False	False	False	False	False	True	False
OG0008876	True	False	False	False	True	False	True	False
OG0008877	False	False	False	False	False	False	True	False
OG0008878	False	False	False	False	False	False	NA	False
OG0008879	False	False	False	False	False	False	True	False
OG0008880	False	False	False	False	False	False	NA	False
OG0008881	False	False	False	False	False	False	NA	False
OG0008882	False	False	True	False	False	False	True	True
OG0008883	False	False	False	False	True	True	True	False
OG0008884	False	False	False	False	False	False	NA	False
OG0008885	True	False	False	False	False	False	True	False
OG0008886	False	False	False	False	False	False	True	False
OG0008887	False	False	False	False	False	False	NA	False
OG0008888	False	False	True	False	False	False	True	False
OG0008889	False	False	False	False	False	False	True	False
OG0008890	False	False	False	False	False	False	True	False
OG0008891	False	False	False	False	False	False	True	False
OG0008892	False	False	False	False	False	False	NA	False
OG0008893	False	False	False	False	False	False	True	False
OG0008894	False	False	False	False	True	True	True	False
OG0008895	False	False	False	False	False	False	True	True
OG0008896	False	False	False	False	True	True	True	False
OG0008897	False	False	False	False	False	False	True	True
OG0008898	False	False	False	False	True	False	NA	False
OG0008899	False	False	False	False	False	False	NA	False
OG0008900	False	False	False	False	False	False	True	False
OG0008901	False	False	False	False	True	True	True	False
OG0008902	False	False	False	False	False	False	NA	False
OG0008903	True	False	False	False	False	False	True	False
OG0008904	False	False	False	False	False	False	True	False
OG0008905	False	False	False	False	False	False	True	False
OG0008906	False	False	False	False	False	False	NA	False
OG0008907	False	False	False	False	False	False	True	False
OG0008908	False	False	False	False	False	False	True	False
OG0008909	False	False	False	False	True	False	True	False
OG0008910	True	False	False	False	False	True	True	False
OG0008911	False	False	False	False	False	False	NA	False
OG0008912	False	False	False	False	False	False	NA	False
OG0008913	True	False	False	False	False	False	NA	False
OG0008914	False	False	False	False	False	False	True	False
OG0008915	False	False	False	False	False	False	NA	False
OG0008916	False	False	False	False	False	False	True	False
OG0008917	False	False	False	False	False	False	True	False
OG0008918	False	False	False	True	False	False	True	False
OG0008919	False	False	True	False	False	False	True	False
OG0008920	False	False	False	False	False	False	NA	False
OG0008921	False	False	False	False	False	False	NA	False
OG0008922	False	False	False	False	False	False	True	False
OG0008923	False	False	False	False	True	False	NA	False
OG0008924	False	False	False	False	False	False	NA	True
OG0008925	False	False	False	False	False	False	NA	False
OG0008926	False	False	False	False	False	False	True	False
OG0008927	False	False	False	False	False	False	True	False
OG0008928	False	False	False	False	False	False	True	False
OG0008929	False	False	False	False	False	True	True	True
OG0008930	False	False	False	False	True	False	NA	False
OG0008931	False	False	True	False	False	False	True	False
OG0008932	False	False	False	False	False	False	True	False
OG0008933	False	False	False	False	False	False	True	False
OG0008934	False	False	False	False	False	False	True	False
OG0008935	False	False	False	False	False	False	True	False
OG0008936	False	False	False	False	False	False	NA	False
OG0008937	False	False	True	False	False	False	True	False
OG0008938	False	False	False	False	False	False	True	False
OG0008939	False	False	False	False	False	False	NA	False
OG0008940	False	False	False	False	False	False	NA	False
OG0008941	False	False	False	False	False	False	True	False
OG0008943	False	False	False	False	False	False	NA	False
OG0008944	False	False	False	False	False	False	NA	False
OG0008945	False	False	False	False	False	False	True	False
OG0008946	False	False	False	False	False	False	NA	False
OG0008947	False	False	False	False	False	False	True	False
OG0008948	False	False	False	False	False	False	True	False
OG0008949	False	False	False	False	False	False	True	False
OG0008950	False	False	False	False	False	False	True	True
OG0008951	False	False	False	False	False	False	NA	False
OG0008952	False	False	False	False	False	False	NA	False
OG0008953	False	False	False	False	False	False	True	False
OG0008954	False	False	False	False	False	False	True	False
OG0008955	False	False	False	False	False	False	True	False
OG0008956	False	False	True	False	False	False	True	True
OG0008957	False	False	False	False	False	False	NA	False
OG0008958	False	False	False	False	False	False	NA	False
OG0008959	False	False	False	False	False	False	NA	False
OG0008960	False	False	False	False	False	False	NA	False
OG0008961	False	False	False	False	False	False	NA	False
OG0008962	True	False	False	False	False	False	NA	False
OG0008963	False	False	False	False	True	False	NA	False
OG0008964	False	False	False	False	False	False	NA	False
OG0008965	False	False	False	False	False	False	NA	False
OG0008966	False	False	False	False	False	False	NA	False
OG0008967	False	False	False	False	False	False	NA	False
OG0008968	False	False	False	False	False	False	True	False
OG0008969	False	False	False	False	False	False	True	False
OG0008970	False	False	False	False	False	False	True	False
OG0008971	False	False	False	False	False	True	True	False
OG0008972	False	False	False	False	False	False	NA	False
OG0008973	False	False	False	False	False	False	True	True
OG0008974	False	False	False	False	False	False	NA	False
OG0008975	False	False	False	False	False	False	True	False
OG0008976	False	False	False	False	False	False	True	False
OG0008977	False	False	True	False	False	False	True	False
OG0008978	False	False	False	False	True	False	NA	False
OG0008979	False	False	False	False	False	False	NA	False
OG0008980	False	False	False	False	False	False	NA	True
OG0008981	False	False	False	False	False	False	True	False
OG0008982	True	False	False	False	False	False	NA	False
OG0008983	False	False	False	False	False	True	True	False
OG0008984	False	False	False	False	False	False	NA	False
OG0008985	False	False	False	False	False	False	NA	False
OG0008986	False	False	False	False	False	False	NA	False
OG0008987	False	False	False	False	False	False	True	False
OG0008988	False	False	False	False	False	False	NA	False
OG0008989	False	False	False	False	False	False	NA	False
OG0008990	False	False	False	False	False	False	NA	False
OG0008991	False	False	False	False	False	False	NA	False
OG0008992	False	False	False	False	False	False	NA	False
OG0008993	False	False	False	False	False	False	NA	False
OG0008994	False	False	False	False	False	False	NA	False
OG0008995	False	False	False	False	False	False	True	False
OG0008996	False	False	False	False	False	False	True	False
OG0008997	False	False	False	False	False	False	NA	False
OG0008998	False	False	False	False	True	True	True	False
OG0008999	False	False	False	False	False	False	NA	False
OG0009001	True	False	False	False	False	False	True	False
OG0009002	False	False	False	False	False	False	True	False
OG0009003	False	False	False	False	False	False	NA	False
OG0009004	False	False	False	False	False	False	NA	False
OG0009005	False	False	False	False	False	False	NA	False
OG0009006	False	False	False	False	False	False	True	False
OG0009007	False	False	False	False	False	False	True	False
OG0009008	True	False	False	False	False	False	NA	False
OG0009009	False	False	False	False	False	False	True	False
OG0009010	False	False	False	False	False	False	NA	False
OG0009012	False	False	False	False	False	False	NA	False
OG0009013	False	False	False	False	False	False	NA	False
OG0009014	False	False	False	False	False	False	NA	False
OG0009015	False	False	False	False	False	False	NA	False
OG0009016	False	False	False	False	False	False	NA	False
OG0009017	False	False	False	False	True	True	NA	False
OG0009018	False	False	False	False	False	False	True	False
OG0009019	False	False	False	False	False	False	NA	True
OG0009020	False	False	False	False	True	False	NA	False
OG0009021	False	False	False	False	False	False	NA	False
OG0009022	True	False	False	False	False	False	NA	False
OG0009023	False	False	False	False	False	False	NA	False
OG0009024	False	False	True	False	False	False	True	False
OG0009025	False	False	False	False	False	False	True	False
OG0009026	False	False	False	False	False	False	True	False
OG0009027	False	False	False	False	False	False	NA	False
OG0009028	False	False	False	False	True	False	NA	False
OG0009029	False	False	False	False	False	False	NA	False
OG0009030	False	False	False	True	False	False	True	True
OG0009031	False	False	False	False	False	False	True	False
OG0009032	False	False	False	False	False	False	True	False
OG0009033	False	False	False	False	False	False	True	False
OG0009034	False	False	False	False	False	False	NA	False
OG0009035	False	False	False	False	False	False	True	False
OG0009036	False	False	False	False	False	False	NA	False
OG0009037	False	False	False	False	False	False	NA	False
OG0009038	True	False	False	False	False	False	True	False
OG0009039	False	False	False	False	False	False	True	True
OG0009040	False	False	False	False	False	False	True	False
OG0009041	False	False	True	False	False	False	True	False
OG0009042	True	False	False	False	False	False	NA	False
OG0009043	False	False	False	False	False	False	True	False
OG0009044	False	False	False	False	False	False	NA	False
OG0009045	False	False	False	False	False	False	True	False
OG0009046	False	False	False	False	False	False	True	True
OG0009047	False	False	False	False	False	False	True	False
OG0009048	False	False	False	False	False	False	NA	False
OG0009049	False	False	False	False	False	False	NA	False
OG0009050	False	False	False	False	False	True	True	False
OG0009051	False	False	False	False	False	False	True	False
OG0009052	True	False	False	False	False	True	True	True
OG0009053	False	False	False	False	False	False	True	False
OG0009054	False	False	False	False	False	False	True	False
OG0009055	False	False	False	True	False	False	True	False
OG0009056	False	False	False	False	False	False	True	True
OG0009057	False	False	False	False	False	False	True	True
OG0009058	False	False	False	False	False	False	NA	False
OG0009059	False	False	False	False	True	False	True	False
OG0009060	False	False	False	False	False	False	True	False
OG0009061	False	False	False	False	False	False	True	False
OG0009062	False	False	False	False	False	False	True	False
OG0009063	True	False	False	False	False	False	True	False
OG0009064	False	False	False	False	False	False	NA	False
OG0009065	True	False	False	False	False	False	True	False
OG0009066	False	False	False	False	False	False	True	False
OG0009067	False	False	False	False	True	False	NA	True
OG0009068	False	False	False	False	False	False	NA	False
OG0009069	False	False	False	False	False	False	True	False
OG0009070	False	False	False	False	False	False	True	False
OG0009071	False	False	False	False	False	False	NA	False
OG0009072	False	False	False	True	False	False	NA	False
OG0009073	False	False	False	False	True	True	True	False
OG0009074	True	False	False	True	False	False	True	False
OG0009075	False	False	False	False	False	False	NA	False
OG0009076	False	False	False	False	False	False	True	False
OG0009077	True	False	False	False	False	False	True	False
OG0009078	False	False	False	False	False	False	NA	False
OG0009079	False	False	False	False	False	False	NA	False
OG0009080	False	False	False	False	False	False	True	False
OG0009081	False	False	False	False	False	False	True	False
OG0009082	False	False	True	False	False	False	True	False
OG0009083	False	False	True	False	False	False	True	False
OG0009084	False	False	False	False	True	False	NA	False
OG0009085	False	False	False	False	False	False	True	False
OG0009086	False	False	False	False	False	False	NA	False
OG0009087	False	False	False	False	False	False	True	False
OG0009088	False	False	False	False	False	False	True	False
OG0009089	False	False	False	False	False	False	NA	False
OG0009090	False	False	False	False	False	False	NA	False
OG0009091	False	False	False	False	False	False	NA	False
OG0009092	False	False	False	False	False	False	True	False
OG0009093	False	False	False	False	False	False	True	False
OG0009094	False	False	False	True	False	False	True	False
OG0009095	True	False	False	False	False	False	True	False
OG0009096	False	False	False	False	False	False	NA	False
OG0009097	False	False	False	False	False	False	NA	False
OG0009098	False	False	False	False	False	False	True	False
OG0009099	False	False	False	False	False	False	True	False
OG0009100	False	False	False	False	False	False	NA	False
OG0009101	False	False	False	False	True	False	NA	False
OG0009102	False	False	False	False	False	False	True	False
OG0009103	False	False	False	False	False	False	True	False
OG0009104	False	False	False	False	False	False	True	False
OG0009105	False	False	False	False	False	False	True	False
OG0009106	False	False	False	False	False	False	True	False
OG0009107	False	False	False	False	False	False	NA	False
OG0009108	False	False	False	False	False	False	True	False
OG0009109	False	False	False	False	False	False	NA	False
OG0009110	False	False	False	False	False	False	NA	False
OG0009111	False	False	False	False	False	False	NA	False
OG0009112	False	False	False	True	False	False	True	False
OG0009113	False	False	False	False	False	False	NA	False
OG0009114	False	False	False	False	False	False	True	False
OG0009115	False	False	False	False	False	False	True	False
OG0009116	False	False	False	False	False	False	NA	False
OG0009117	False	False	False	False	False	True	True	False
OG0009118	False	False	False	False	False	False	True	False
OG0009119	False	False	False	False	False	False	True	False
OG0009120	False	False	False	True	False	False	True	False
OG0009121	False	False	False	False	False	False	True	False
OG0009122	False	False	False	False	False	False	True	False
OG0009123	False	False	False	False	False	False	True	False
OG0009124	True	False	True	False	False	False	True	False
OG0009125	False	False	False	False	False	True	True	False
OG0009126	False	False	False	False	False	False	NA	False
OG0009127	False	False	False	False	False	False	True	False
OG0009128	False	False	False	False	False	False	True	False
OG0009129	False	False	False	False	False	False	NA	False
OG0009130	False	False	False	False	False	False	True	False
OG0009131	False	False	False	False	False	False	NA	False
OG0009132	True	False	False	True	True	False	NA	False
OG0009133	False	False	False	False	False	False	True	True
OG0009134	False	False	False	False	False	False	NA	False
OG0009135	False	False	False	False	False	False	NA	False
OG0009136	False	False	False	False	False	False	NA	False
OG0009137	False	False	False	False	False	False	NA	False
OG0009138	False	False	False	False	False	False	NA	False
OG0009139	False	False	False	False	False	False	True	False
OG0009140	False	False	False	False	False	False	NA	False
OG0009141	False	False	False	False	False	False	NA	False
OG0009142	False	False	False	False	False	False	NA	False
OG0009143	False	False	False	False	False	False	NA	False
OG0009144	True	False	False	False	False	False	NA	False
OG0009145	False	False	False	False	True	False	NA	False
OG0009146	False	False	False	False	True	False	NA	False
OG0009147	False	False	False	False	False	False	NA	False
OG0009148	False	False	False	False	False	False	NA	False
OG0009149	False	False	True	False	False	False	True	True
OG0009150	False	False	False	False	False	False	True	False
OG0009151	False	False	False	False	False	False	True	False
OG0009152	False	False	False	False	False	False	True	False
OG0009153	False	False	False	False	False	False	NA	False
OG0009154	False	False	False	False	False	False	NA	False
OG0009156	False	False	False	False	False	False	True	False
OG0009157	False	False	False	False	False	False	True	False
OG0009158	False	False	False	False	False	False	NA	False
OG0009159	True	False	False	False	False	False	True	False
OG0009160	False	False	False	False	False	False	True	False
OG0009161	False	False	False	False	False	False	NA	False
OG0009162	False	False	False	False	False	False	NA	False
OG0009163	False	False	False	False	False	False	NA	False
OG0009165	False	False	False	False	False	False	True	False
OG0009166	False	False	False	False	False	False	NA	False
OG0009167	False	False	False	False	False	False	True	False
OG0009168	False	False	False	False	False	False	NA	False
OG0009169	False	False	False	False	False	False	NA	False
OG0009170	False	False	False	False	True	False	NA	False
OG0009171	False	False	False	False	False	False	NA	False
OG0009172	False	False	False	False	False	False	True	False
OG0009173	False	False	False	False	False	False	NA	False
OG0009174	False	False	False	False	True	False	True	False
OG0009175	False	False	False	False	False	False	NA	False
OG0009176	False	False	False	False	False	False	True	False
OG0009177	False	False	False	False	True	False	NA	False
OG0009178	False	False	False	False	False	False	True	False
OG0009180	False	False	False	False	False	False	NA	False
OG0009181	False	False	False	False	True	False	NA	False
OG0009182	False	False	False	False	False	False	NA	False
OG0009183	False	False	False	False	False	False	NA	False
OG0009184	False	False	False	False	False	False	True	False
OG0009185	True	False	False	True	True	True	True	False
OG0009186	False	False	False	False	False	False	True	False
OG0009187	False	False	False	False	False	False	True	True
OG0009188	False	False	False	False	False	False	NA	False
OG0009189	True	False	False	False	False	False	NA	False
OG0009190	False	False	False	False	False	False	True	False
OG0009191	False	False	False	False	False	False	NA	False
OG0009192	False	False	False	False	False	False	NA	False
OG0009193	False	False	False	False	False	False	NA	False
OG0009194	False	False	False	False	False	False	True	False
OG0009195	False	False	False	False	False	False	NA	False
OG0009196	False	False	False	False	False	False	NA	False
OG0009197	False	False	False	False	False	False	True	False
OG0009198	False	False	False	False	True	False	True	False
OG0009199	False	False	False	False	False	False	NA	False
OG0009200	False	False	False	False	False	False	True	False
OG0009201	False	False	False	False	False	False	True	False
OG0009202	False	False	False	False	False	False	True	False
OG0009203	False	False	False	True	True	False	True	True
OG0009204	False	False	False	False	False	False	True	False
OG0009205	False	False	False	False	False	False	True	False
OG0009206	False	False	False	False	False	False	NA	False
OG0009207	False	False	False	False	False	False	True	False
OG0009208	False	False	False	False	False	False	NA	False
OG0009209	False	False	False	False	False	False	NA	False
OG0009210	False	False	False	False	False	False	True	False
OG0009211	False	False	False	False	False	False	True	False
OG0009212	False	False	False	False	False	False	True	False
OG0009213	False	False	False	False	False	False	True	False
OG0009214	False	False	False	False	False	False	True	False
OG0009215	True	False	False	False	False	False	True	False
OG0009216	False	False	False	False	False	False	NA	True
OG0009217	False	False	False	False	False	False	True	False
OG0009218	False	False	False	False	False	False	NA	False
OG0009219	False	False	False	False	False	False	NA	False
OG0009220	False	False	False	False	True	True	True	False
OG0009221	False	False	False	False	False	False	True	False
OG0009222	False	False	False	False	False	False	True	False
OG0009223	False	False	False	False	False	False	True	False
OG0009224	False	False	False	False	False	False	True	False
OG0009225	False	False	False	False	False	False	True	True
OG0009226	False	False	False	False	False	False	True	False
OG0009227	False	False	False	False	False	False	NA	False
OG0009228	False	False	False	True	False	False	True	False
OG0009229	False	False	False	True	False	False	True	True
OG0009230	True	False	True	False	False	False	True	False
OG0009231	True	False	False	False	False	False	NA	False
OG0009232	False	False	False	False	False	False	True	False
OG0009233	False	False	False	False	True	True	True	False
OG0009234	False	False	False	False	False	False	NA	False
OG0009235	True	False	False	False	False	False	True	False
OG0009236	False	False	False	False	False	False	True	False
OG0009237	False	False	False	False	True	True	True	False
OG0009238	False	False	False	False	False	False	True	False
OG0009239	False	False	False	True	False	False	True	False
OG0009240	False	False	False	False	False	False	NA	False
OG0009241	False	False	False	False	False	False	True	False
OG0009242	False	False	False	False	False	False	True	False
OG0009243	False	False	False	False	False	False	NA	False
OG0009244	False	False	False	False	False	False	True	False
OG0009245	False	False	False	False	False	False	True	False
OG0009246	False	False	False	False	False	False	True	True
OG0009247	False	False	False	True	False	False	True	False
OG0009248	False	False	False	False	False	False	NA	False
OG0009249	False	False	False	False	False	False	True	False
OG0009250	False	False	False	False	False	False	NA	False
OG0009251	False	False	False	False	False	False	True	False
OG0009252	False	False	False	False	False	False	True	False
OG0009253	False	False	False	False	False	False	NA	False
OG0009254	False	False	False	False	False	False	True	False
OG0009255	False	False	False	False	False	False	True	False
OG0009256	False	False	False	False	False	False	True	False
OG0009257	False	False	False	False	False	False	True	False
OG0009258	False	False	False	False	False	False	NA	False
OG0009259	False	False	False	False	False	True	True	False
OG0009260	False	False	False	False	False	False	True	False
OG0009261	False	False	False	False	False	False	NA	False
OG0009262	False	False	False	False	False	False	NA	False
OG0009263	False	False	False	False	False	False	True	False
OG0009264	False	False	False	False	False	False	NA	False
OG0009265	False	False	False	False	False	True	True	False
OG0009266	False	False	False	False	False	False	NA	False
OG0009267	False	False	False	False	False	False	NA	False
OG0009268	False	False	False	False	False	False	NA	False
OG0009269	False	False	False	False	False	False	True	False
OG0009270	False	False	False	False	False	False	True	False
OG0009271	False	False	False	False	False	False	True	False
OG0009272	False	False	False	False	False	False	NA	False
OG0009273	False	False	False	False	False	False	True	False
OG0009274	False	False	False	False	False	False	True	False
OG0009275	False	False	False	False	True	True	True	False
OG0009276	False	False	False	False	False	False	NA	False
OG0009277	False	False	False	False	False	False	NA	False
OG0009278	False	False	False	False	False	False	True	False
OG0009279	False	False	False	False	False	False	NA	False
OG0009280	False	False	False	False	False	False	True	False
OG0009281	False	False	True	False	False	False	True	False
OG0009282	False	False	True	False	False	False	True	False
OG0009283	False	False	False	False	False	False	True	False
OG0009284	False	False	False	False	False	False	NA	False
OG0009285	False	False	False	False	False	False	True	False
OG0009286	False	False	False	False	False	True	True	False
OG0009287	False	False	False	False	False	False	True	False
OG0009288	False	False	False	False	False	False	NA	False
OG0009289	False	False	False	False	False	False	True	False
OG0009290	False	False	False	False	False	False	True	False
OG0009291	False	False	False	False	False	False	NA	False
OG0009292	False	False	False	False	False	False	True	False
OG0009293	False	False	False	False	False	False	NA	False
OG0009294	False	False	False	True	True	True	True	False
OG0009295	False	False	False	False	False	False	True	False
OG0009296	False	False	False	False	False	False	True	False
OG0009297	False	False	False	False	False	False	NA	False
OG0009298	False	False	False	False	False	False	NA	False
OG0009299	False	False	False	False	False	False	NA	False
OG0009300	False	False	False	False	False	False	NA	False
OG0009301	False	False	False	False	False	False	True	False
OG0009302	False	False	True	False	False	False	True	True
OG0009303	False	False	False	False	False	False	True	False
OG0009304	False	False	False	False	True	True	True	False
OG0009306	False	False	False	False	False	False	True	False
OG0009307	False	False	False	False	False	False	True	False
OG0009308	False	False	False	False	False	False	True	False
OG0009309	False	False	False	False	False	False	True	False
OG0009311	False	False	False	False	False	False	NA	False
OG0009313	False	False	False	False	False	False	True	False
OG0009314	False	False	False	False	False	False	True	True
OG0009315	False	False	False	True	False	False	True	False
OG0009318	False	False	False	False	False	False	True	False
OG0009319	False	False	False	False	False	False	NA	False
OG0009320	False	False	False	False	False	False	True	False
OG0009321	False	False	False	False	False	False	NA	False
OG0009322	False	False	False	False	False	False	True	False
OG0009323	True	False	False	False	False	False	NA	False
OG0009324	False	False	False	False	False	False	True	False
OG0009325	False	False	False	False	True	False	NA	False
OG0009326	False	False	False	False	False	False	NA	False
OG0009327	False	False	False	False	False	False	NA	False
OG0009328	False	False	False	False	False	False	NA	False
OG0009329	False	False	False	False	False	False	NA	False
OG0009330	False	False	False	False	False	False	NA	False
OG0009331	False	False	False	False	True	False	NA	False
OG0009332	False	False	False	False	False	False	NA	False
OG0009333	False	False	False	False	False	False	NA	False
OG0009334	True	False	False	False	True	False	NA	False
OG0009335	False	False	False	False	False	False	NA	False
OG0009336	False	False	False	False	False	False	NA	False
OG0009337	False	False	False	False	False	False	True	False
OG0009338	False	False	False	False	False	False	NA	False
OG0009339	False	False	False	False	False	False	True	False
OG0009340	False	False	False	False	False	False	True	False
OG0009341	False	False	False	False	False	False	True	False
OG0009342	False	False	False	False	False	False	NA	False
OG0009343	False	False	False	False	False	False	NA	False
OG0009345	False	False	False	False	False	False	NA	False
OG0009346	True	False	False	False	False	False	NA	False
OG0009348	False	False	False	False	False	False	NA	False
OG0009350	False	False	False	False	False	False	NA	False
OG0009352	False	False	False	False	False	False	NA	False
OG0009354	False	False	False	False	True	False	True	False
OG0009355	False	False	False	False	False	False	True	False
OG0009356	False	False	False	False	False	False	NA	False
OG0009357	False	False	False	False	False	False	True	False
OG0009358	True	False	False	False	False	False	True	False
OG0009359	False	False	False	False	False	False	NA	False
OG0009360	False	False	False	False	False	False	NA	False
OG0009361	False	False	False	False	False	False	True	False
OG0009362	False	False	False	False	False	False	NA	False
OG0009363	False	False	False	False	False	False	NA	False
OG0009364	False	False	False	False	False	False	True	False
OG0009366	False	False	False	False	False	False	True	False
OG0009367	False	False	True	False	True	False	True	True
OG0009368	False	False	False	False	False	False	NA	False
OG0009369	False	False	False	False	False	False	NA	False
OG0009370	True	False	False	False	False	False	True	False
OG0009371	False	False	False	False	False	False	True	False
OG0009372	False	False	False	False	False	False	NA	False
OG0009373	True	False	False	False	False	False	NA	False
OG0009374	False	False	False	False	False	False	True	False
OG0009375	True	False	False	False	False	False	True	False
OG0009376	False	False	False	False	False	False	True	False
OG0009377	False	False	False	False	False	False	True	False
OG0009378	False	False	False	False	False	False	NA	False
OG0009379	False	False	False	False	False	False	NA	False
OG0009380	False	False	False	False	False	False	NA	False
OG0009381	False	False	False	False	False	False	NA	False
OG0009382	False	False	False	False	False	False	True	True
OG0009383	False	False	False	False	False	False	True	False
OG0009384	False	False	False	False	False	False	True	False
OG0009385	False	False	False	False	False	False	NA	False
OG0009386	False	False	False	False	False	False	True	False
OG0009387	False	False	False	False	True	False	True	False
OG0009388	False	False	False	False	False	False	True	False
OG0009389	False	False	True	False	False	False	True	False
OG0009390	True	False	False	False	False	False	True	True
OG0009391	False	False	False	False	False	False	NA	False
OG0009392	False	False	False	False	False	False	True	False
OG0009393	False	False	False	False	False	True	True	False
OG0009394	False	False	False	False	False	False	NA	False
OG0009395	False	False	False	False	False	False	True	False
OG0009396	False	False	False	False	False	False	True	False
OG0009397	False	False	False	False	False	False	True	False
OG0009398	True	False	False	False	False	False	True	False
OG0009399	False	False	False	False	False	False	NA	False
OG0009400	False	False	False	False	False	False	True	False
OG0009401	False	False	False	False	False	False	True	False
OG0009402	False	False	False	False	False	False	NA	False
OG0009403	False	False	False	False	False	False	NA	False
OG0009404	False	False	False	False	True	True	True	False
OG0009405	False	False	False	False	False	True	NA	False
OG0009406	False	False	False	False	False	False	True	False
OG0009407	False	False	False	False	False	False	True	False
OG0009408	False	False	False	False	False	False	True	False
OG0009409	False	False	False	False	False	False	True	False
OG0009410	False	False	False	False	False	False	True	False
OG0009411	False	False	False	False	False	False	True	False
OG0009412	False	False	False	False	False	False	True	False
OG0009413	False	False	False	False	False	False	True	False
OG0009414	True	False	False	False	False	False	True	False
OG0009415	True	False	False	False	False	False	True	False
OG0009416	False	False	False	False	False	False	NA	False
OG0009417	False	False	False	False	False	False	True	False
OG0009418	False	False	False	False	False	False	True	False
OG0009419	True	False	False	False	False	False	True	False
OG0009420	False	False	False	False	False	False	True	False
OG0009421	False	False	False	False	False	False	True	False
OG0009422	False	False	False	False	False	False	NA	False
OG0009423	False	False	False	False	False	False	True	False
OG0009424	False	False	False	False	False	False	NA	False
OG0009425	False	False	False	False	False	False	True	False
OG0009426	False	False	False	False	True	True	True	False
OG0009427	False	False	False	False	False	False	True	False
OG0009428	False	False	False	False	False	False	True	False
OG0009429	True	False	False	False	False	False	NA	True
OG0009430	False	False	False	False	False	True	NA	False
OG0009431	False	False	False	False	False	False	NA	False
OG0009432	False	False	False	False	False	False	NA	False
OG0009433	False	False	False	True	False	False	True	False
OG0009434	False	False	False	False	False	False	True	False
OG0009435	False	False	False	False	False	False	NA	False
OG0009436	True	False	False	False	False	False	NA	False
OG0009437	False	False	False	False	False	False	True	False
OG0009438	False	False	False	False	False	False	True	False
OG0009439	False	False	False	False	True	False	True	False
OG0009440	False	False	False	False	False	False	NA	False
OG0009441	False	False	False	False	True	False	NA	False
OG0009442	False	False	False	False	False	False	True	False
OG0009443	False	False	False	False	False	False	True	False
OG0009444	False	False	False	False	False	False	True	False
OG0009445	False	False	False	False	False	False	True	True
OG0009446	False	False	False	False	True	False	True	False
OG0009447	False	False	False	False	False	False	NA	False
OG0009448	False	False	False	False	False	False	True	False
OG0009449	False	False	False	False	False	False	True	False
OG0009450	False	False	False	False	False	False	True	True
OG0009451	False	False	False	False	False	False	NA	False
OG0009452	False	False	False	False	False	False	True	False
OG0009453	False	False	False	False	False	False	True	False
