Orthogroup,group,group_n,NMDS1,NMDS2,NMDS3,NMDS4,BGC,Resistance,CAZyme,Lipase,Peptidase,Signaling,Virulence
OG0005733,"AllOutgroup,Higher,Leafcutter",7,-0.01506859509080763,0.554933787864593,-0.002845606497749052,0.03687555615979526,1,0,0,0,0,1,0
OG0005736,"Coral,Higher,Leafcutter,Lower",11,-0.3657854627257117,-0.7700623792470217,-0.8821948834365704,0.2145368703678518,0,0,0,1,0,0,0
OG0005740,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.07157731428950051,0.12627072426725203,0.42111369333969945,-0.1545877940264169,1,0,0,0,0,1,1
OG0005742,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271485986562354,0.2771234099565988,-0.06679902375075417,0.03581628416222601,1,0,0,0,0,0,0
OG0005746,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271640586366567,0.2771110831914515,-0.06674738740371011,0.03601904104171487,1,0,0,0,0,0,0
OG0005747,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.3657939416654435,-0.7699251438573046,-0.882686800200807,0.21324718128244277,0,0,0,1,0,0,0
OG0005751,"Higher,Leafcutter",9,-0.1434465342851505,0.11617839110941251,-0.40653496928781885,0.1650101119627337,1,0,0,1,0,1,0
OG0005752,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.903199625017283,0.6315791622994249,0.05287173280256537,0.019275540017741174,0,0,0,0,0,1,0
OG0005753,"AllOutgroup,Leafcutter,Lower",4,0.8271702881782567,0.2771062915323901,-0.06672631575449828,0.03610092017493579,1,0,0,0,0,0,0
OG0005754,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.3658977104892202,-0.7694382875120717,-0.8842680782117756,0.20903512406692504,0,0,0,1,0,0,0
OG0005763,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14879284411327753,-0.8254025670851428,0.8686278287586461,-0.3072123785564164,0,0,0,0,0,0,1
OG0005764,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271588465528504,0.2771152161974284,-0.06676485398622761,0.03595067107323974,1,0,0,0,0,0,0
OG0005765,"AllOutgroup,Coral,Higher,Leafcutter",5,0.3028797183253478,-0.8348900722278404,0.12270327917108903,0.9230609616881581,0,1,0,0,0,0,0
OG0005766,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.3668780507840224,-0.7675906406868194,-0.889484161296637,0.19470417256350644,0,0,0,1,0,0,0
OG0005770,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.6220078329518542,-0.03884656884869088,-0.48807692339727216,-0.32562159485338493,0,0,0,1,1,1,0
OG0005777,"AllOutgroup,Coral,Higher,Leafcutter",5,0.08735936112522291,-0.9250185170869099,0.6209421068726125,0.1996753268661394,0,1,0,0,0,0,1
OG0005782,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.015068624153845488,0.5549337969703194,-0.0028456061426774806,0.036875556978536506,1,0,0,0,0,1,0
OG0005786,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996241395491,0.6315791470213519,0.05287173762349546,0.019275441371727625,0,0,0,0,0,1,0
OG0005789,"AllOutgroup,Coral,Higher,Lower",6,-0.19152049155955364,-0.1981844504157537,-0.0735481727144394,-0.3048457169132134,1,0,0,1,1,1,1
OG0005790,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14891710385495222,-0.8253409164186004,0.8689342125138363,-0.30599566841848297,0,0,0,0,0,0,1
OG0005794,"AllOutgroup,Higher,Leafcutter",7,-0.9031996268028125,0.631579149331398,0.05287174715428358,0.019275477855313427,0,0,0,0,0,1,0
OG0005798,"AllOutgroup,Coral,Higher,Lower",6,-0.01506991738813268,0.5549342021432531,-0.002845590317512422,0.036875593427624004,1,0,0,0,0,1,0
OG0005800,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.903199609997596,0.6315784383834369,0.05287206897423715,0.01927109251900614,0,0,0,0,0,1,0
OG0005802,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36633322975995714,-0.768381987497689,-0.887366924938214,0.20054102062992357,0,0,0,1,0,0,0
OG0005803,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271444098920567,0.2771271369940659,-0.06681255669486445,0.03576150075798002,1,0,0,0,0,0,0
OG0005809,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996215844953,0.6315791228028688,0.0528717405474824,0.019275275082189413,0,0,0,0,0,1,0
OG0005813,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.903199626831735,0.6315791661450556,0.05287173804975226,0.019275578429723314,0,0,0,0,0,1,0
OG0005814,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271670174206045,0.27710880610099853,-0.06673738633408641,0.036057921096356096,1,0,0,0,0,0,0
OG0005815,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031996215565752,0.6315791756165338,0.05287171146748914,0.019275589985416827,0,0,0,0,0,1,0
OG0005820,"Coral,Higher,Leafcutter,Lower",11,-0.628382098437607,-0.07151037785158823,0.530157984537373,-0.2370194348255902,0,0,0,0,0,1,1
OG0005822,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.015071096346247152,0.5549345714967213,-0.002845575847556814,0.036875626685159,1,0,0,0,0,1,0
OG0005824,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.7387839407871806,-0.11371685916888434,-0.17627910291132554,0.39440734802344957,0,0,1,1,0,1,0
OG0005833,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.6352773144846883,0.3804422158636643,-0.14073825615109728,-0.6187653900624551,0,0,0,0,1,1,0
OG0005834,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996257900319,0.6315790805178106,0.05287178079050964,0.019275058611013713,0,0,0,0,0,1,0
OG0005835,"AllOutgroup,Coral,Lower",2,0.2835356283461977,-0.2087275478897309,0.24699924874695744,-0.5580748144555866,1,0,0,0,1,0,1
OG0005847,"AllOutgroup,Higher,Lower",8,-0.14892745833088475,-0.825333428488825,0.8689564232579472,-0.3059168283542507,0,0,0,0,0,0,1
OG0005849,"AllOutgroup,Leafcutter,Lower",4,0.8271350742627118,0.27713590860030657,-0.0668421303951496,0.03563923348616431,1,0,0,0,0,0,0
OG0005850,"AllOutgroup,Higher,Leafcutter",7,0.8271356515440208,0.2771353586491994,-0.06684031326674401,0.03564679895538851,1,0,0,0,0,0,0
OG0005853,"AllOutgroup,Coral,Higher,Lower",6,-0.738783944961362,-0.11371686431640295,-0.1762790989764763,0.39440734310444653,0,0,1,1,0,1,0
OG0005854,"AllOutgroup,Coral,Higher,Lower",6,-0.6283820984376068,-0.07151037785158826,0.5301579845373728,-0.23701943482559024,0,0,0,0,0,1,1
OG0005855,"AllOutgroup,Coral,Higher,Lower",6,-0.01507210870084444,0.5549348886423234,-0.0028455633900886794,0.03687565526759688,1,0,0,0,0,1,0
OG0005856,"AllOutgroup,Higher,Leafcutter",7,-0.6220078329524389,-0.038846568849110745,-0.4880769233963934,-0.3256215948539339,0,0,0,1,1,1,0
OG0005857,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.903199626362301,0.6315792263156366,0.05287170314493188,0.019275933470677242,0,0,0,0,0,1,0
OG0005858,"AllOutgroup,Coral,Higher,Lower",6,-0.2987127219402949,-0.7098813149960259,-0.13717098624530746,-0.534338653642518,0,0,0,1,1,0,1
OG0005861,"AllOutgroup,Higher,Lower",8,-0.4531719722515499,-0.14232021990599658,0.7060412223908724,0.9408467024856484,0,0,1,0,0,0,0
OG0005863,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.14646189840037444,0.09731798094052128,0.48858876474306645,0.09603034045345107,1,0,1,0,0,1,1
OG0005867,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.1662834112877041,-0.5078771606435768,0.32351693024202166,-0.8659431173332098,0,0,0,0,1,0,1
OG0005870,"AllOutgroup,Coral,Higher,Lower",6,0.8271612441009815,0.27711331165203623,-0.06675682712655381,0.03598211669663789,1,0,0,0,0,0,0
OG0005871,"AllOutgroup,Coral,Lower",2,0.8271383089916942,0.2771328255243022,-0.0668319452014347,0.035681639725749094,1,0,0,0,0,0,0
OG0005873,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271352668834631,0.2771357263132185,-0.06684152265741927,0.03564175499064217,1,0,0,0,0,0,0
OG0005875,"AllOutgroup,Leafcutter,Lower",4,-0.12244492767069748,0.43362781811377527,0.23622333753102936,0.3342420599039397,1,0,1,0,0,1,0
OG0005876,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.1434465342851505,0.11617839110941251,-0.40653496928781885,0.1650101119627337,1,0,0,1,0,1,0
OG0005877,"AllOutgroup,Coral,Higher,Lower",6,-0.1488592474931119,-0.8253758760932615,0.8688030117868045,-0.30649155418559765,0,0,0,0,0,0,1
OG0005880,"AllOutgroup,Coral,Higher,Lower",6,0.8271735729613287,0.27710376654343166,-0.06671518487163229,0.036144132747462934,1,0,0,0,0,0,0
OG0005882,"AllOutgroup,Coral,Leafcutter,Lower",10,0.46657188493413426,0.1938446484356355,-0.20788828294442382,-0.5690965069001528,1,0,0,0,1,0,0
OG0005884,"AllOutgroup,Coral,Higher,Lower",6,-0.30844629863924067,-0.9167108404722315,-0.03243287915664551,-0.10658548535534,0,0,0,1,0,0,1
OG0005885,"AllOutgroup,Higher,Leafcutter",7,-0.903199625320249,0.6315791477340935,0.05287174201953056,0.0192754556879916,0,0,0,0,0,1,0
OG0005889,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.1487487633737455,-0.8253670452143201,0.8683993914050194,-0.30830672151192295,0,0,0,0,0,0,1
OG0005894,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.9031995975908108,0.6315782976478821,0.052872095868573665,0.019270147072947216,0,0,0,0,0,1,0
OG0005895,"AllOutgroup,Coral,Higher,Lower",6,-0.3661851091414131,-0.7687055963698022,-0.8864946324569893,0.20292295767431057,0,0,0,1,0,0,0
OG0005896,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271508347830238,0.277121611846451,-0.0667915906463905,0.03584561354498457,1,0,0,0,0,0,0
OG0005898,"AllOutgroup,Leafcutter,Lower",4,0.8271651647591148,0.27711023102368565,-0.06674365083810874,0.03603357574491778,1,0,0,0,0,0,0
OG0005900,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271341249972529,0.2771368126414944,-0.06684511795421977,0.03562679564574856,1,0,0,0,0,0,0
OG0005904,"AllOutgroup,Coral,Higher,Lower",6,0.3018323277821573,-0.246006343709808,-0.5582624576908694,0.12201456425924057,1,0,0,1,0,0,0
OG0005905,"AllOutgroup,Higher,Leafcutter",7,0.8271606734757513,0.27711376409627536,-0.0667587391748331,0.035974633341778216,1,0,0,0,0,0,0
OG0005907,"AllOutgroup,Higher,Leafcutter",7,0.30183232778215713,-0.2460063437098082,-0.55826245769087,0.1220145642592386,1,0,0,1,0,0,0
OG0005908,"AllOutgroup,Coral,Higher,Lower",6,-0.01507320981267781,0.5549352335792915,-0.002845549807118423,0.03687568638452719,1,0,0,0,0,1,0
OG0005909,"AllOutgroup,Higher,Leafcutter",7,0.30628538417909984,0.2267692059257803,0.35390571381302793,0.616114821114088,1,0,1,0,0,0,0
OG0005911,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271493936995058,0.277122769807966,-0.06679638266282953,0.03582671333161724,1,0,0,0,0,0,0
OG0005912,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.7705721758270359,0.35619474075262775,0.3487788413052269,0.4505811045440256,0,0,1,0,0,1,0
OG0005913,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.015073858847790852,0.5549354368911221,-0.002845541784062673,0.036875704737673876,1,0,0,0,0,1,0
OG0005916,"AllOutgroup,Coral,Higher,Lower",6,-0.3670791032778299,-0.7673439792443609,-0.8901747682966866,0.19275360105325473,0,0,0,1,0,0,0
OG0005919,"AllOutgroup,Lower",3,0.8271591810131491,0.27711494962356914,-0.06676373570705144,0.03595505914279165,1,0,0,0,0,0,0
OG0005920,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271395336541305,0.27713165783419197,-0.06682808651320411,0.03569770241123726,1,0,0,0,0,0,0
OG0005921,"AllOutgroup,Higher,Lower",8,0.8271587945292009,0.2771152577887686,-0.06676502776318863,0.035949988233839346,1,0,0,0,0,0,0
OG0005926,"AllOutgroup,Higher,Leafcutter",7,-0.9031996198844964,0.6315789530504633,0.05287182676134938,0.01927424768458099,0,0,0,0,0,1,0
OG0005929,"AllOutgroup,Coral,Lower",2,0.8271336468376532,0.2771372678346002,-0.06684662267916625,0.03562053196773378,1,0,0,0,0,0,0
OG0005931,"AllOutgroup,Coral,Higher,Leafcutter",5,0.08735883387907922,-0.9250178228611133,0.620942652725653,0.19967631010203088,0,1,0,0,0,0,1
OG0005933,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.11801661935828904,0.013420108163248665,-0.38214474364312195,-1.2544928942709486,0,0,0,0,1,0,0
OG0005935,"AllOutgroup,Higher,Leafcutter",7,0.8271623811491586,0.27711240879583676,-0.06675301756599751,0.03599703405083072,1,0,0,0,0,0,0
OG0005937,"AllOutgroup,Coral,Higher,Lower",6,0.8271356924361735,0.2771353196902937,-0.06684018453790756,0.03564733489842431,1,0,0,0,0,0,0
OG0005938,"AllOutgroup,Leafcutter,Lower",4,-0.11782856441660715,0.010787397649261291,-0.38398315335370237,-1.2544967621360972,0,0,0,0,1,0,0
OG0005942,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.14877078989366102,-0.8253869733980581,0.8685330422601012,-0.30768482877403097,0,0,0,0,0,0,1
OG0005947,"AllOutgroup,Lower",3,-0.015073654421170245,0.5549353728545058,-0.002845544312423986,0.03687569895603629,1,0,0,0,0,1,0
OG0005948,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.14889002402455054,-0.825360104576486,0.8688761336850138,-0.306203116126232,0,0,0,0,0,0,1
OG0005954,"AllOutgroup,Coral,Higher,Lower",6,-0.14885598356225027,-0.8253765636400738,0.8687940680265385,-0.3065308822063105,0,0,0,0,0,0,1
OG0005958,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.7291364810600898,-0.050692981616852664,-0.49035935270361963,0.11035240095454517,0,0,0,1,0,1,0
OG0005960,"AllOutgroup,Higher,Leafcutter",7,-0.7291364812154937,-0.05069298131996796,-0.4903593551538428,0.11035239013266239,0,0,0,1,0,1,0
OG0005966,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271358921195111,0.27713512942639007,-0.06683955593083073,0.03564995210643567,1,0,0,0,0,0,0
OG0005967,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.07157731428949987,0.12627072426725192,0.4211136933396992,-0.15458779402641687,1,0,0,0,0,1,1
OG0005975,"Coral,Higher,Leafcutter,Lower",11,-0.14883282119211222,-0.8253878435962371,0.8687343331915478,-0.306769374767609,0,0,0,0,0,0,1
OG0005979,"AllOutgroup,Lower",3,0.4200474182452194,-0.25927178299355436,0.45823099286573243,-0.21350422488085433,1,0,0,0,0,0,1
OG0005985,"Coral,Higher,Leafcutter,Lower",11,0.365159523725463,-0.055832047824371366,0.23429911982760473,0.7177790367210545,1,1,1,0,0,0,0
OG0005987,"AllOutgroup,Higher,Leafcutter",7,0.8271693058355172,0.27710704599271146,-0.06672964294097355,0.03608800486331216,1,0,0,0,0,0,0
OG0005989,"AllOutgroup,Higher,Leafcutter",7,0.8271570883516789,0.2771166154194219,-0.0667707330237439,0.03592761363215116,1,0,0,0,0,0,0
OG0005991,"AllOutgroup,Higher,Leafcutter",7,0.274500631751048,-0.3002560439576833,0.5328106220563988,0.3432809609257022,1,1,1,0,0,0,1
OG0005992,"AllOutgroup,Leafcutter,Lower",4,0.4383328736472462,-0.45784786363926794,0.40728436574469373,0.1253518202853193,1,1,0,0,0,0,1
OG0005993,"AllOutgroup,Leafcutter,Lower",4,-0.1896057480290146,-0.22266865154061735,-0.04970604224123349,0.009313216009948272,1,0,0,1,0,1,1
OG0005996,"AllOutgroup,Coral,Lower",2,0.827149222711297,0.2771229078036878,-0.06679695034849871,0.03582446941829415,1,0,0,0,0,0,0
OG0005999,"AllOutgroup,Higher,Leafcutter",7,-0.45430867028811833,-0.13293355701692183,0.6991134882290141,0.9448970865827322,0,0,1,0,0,0,0
OG0006000,"AllOutgroup,Higher,Lower",8,0.4200474405518158,-0.2592717415133462,0.45823095103621603,-0.21350420916090276,1,0,0,0,0,0,1
OG0006001,"AllOutgroup,Higher,Leafcutter",7,-0.36712210527010386,-0.767317029405981,-0.8902886423992319,0.19238149518441047,0,0,0,1,0,0,0
OG0006002,"AllOutgroup,Higher,Leafcutter,Lower",1,0.827135149726978,0.2771358367162636,-0.06684189286625153,0.03564022240734157,1,0,0,0,0,0,0
OG0006003,"AllOutgroup,Leafcutter,Lower",4,-0.01506886903978388,0.554933873695033,-0.0028456031498425138,0.03687556387795169,1,0,0,0,0,1,0
OG0006004,"AllOutgroup,Lower",3,-0.903199604291542,0.631578245689189,0.052872151536659175,0.019269894167173108,0,0,0,0,0,1,0
OG0006005,"AllOutgroup,Coral,Higher,Lower",6,0.8271547075948632,0.2771185158045992,-0.06677868109911149,0.035896389348410766,1,0,0,0,0,0,0
OG0006007,"AllOutgroup,Coral,Higher,Leafcutter",5,0.19946319929574424,-0.553475377499362,-0.07954485232054409,-0.11623220691188561,1,0,0,1,0,0,1
OG0006008,"AllOutgroup,Coral,Higher,Lower",6,-0.16628345936888933,-0.5078772045030202,0.3235168926353217,-0.8659431049980326,0,0,0,0,1,0,1
OG0006009,"Coral,Higher,Leafcutter,Lower",11,0.8271403491116427,0.2771308790807275,-0.0668255176876278,0.035708402909905346,1,0,0,0,0,0,0
OG0006010,"AllOutgroup,Leafcutter,Lower",4,0.8271447847915192,0.2771267964972973,-0.0668113539914676,0.03576640745305553,1,0,0,0,0,0,0
OG0006012,"AllOutgroup,Higher,Lower",8,0.8271463105404981,0.2771254197769096,-0.06680644626076593,0.035786350387105155,1,0,0,0,0,0,0
OG0006014,"AllOutgroup,Coral,Higher,Lower",6,0.30183232778215724,-0.2460063437098081,-0.5582624576908698,0.12201456425923805,1,0,0,1,0,0,0
OG0006016,"AllOutgroup,Coral,Leafcutter,Lower",10,0.8271675591220775,0.2771083886942668,-0.06673555483427925,0.03606504310368294,1,0,0,0,0,0,0
OG0006017,"AllOutgroup,Coral,Lower",2,0.8271340007716045,0.27713693090887226,-0.06684550889605673,0.035625168271662455,1,0,0,0,0,0,0
OG0006018,"AllOutgroup,Coral,Lower",2,0.21758489199152262,-0.20027146038183602,-0.5583076723127213,-0.2955198720517773,1,0,0,1,1,0,0
OG0006021,"AllOutgroup,Leafcutter,Lower",4,0.3000815115651519,-0.8345340403095902,0.11942357183784631,0.9238217151245335,0,1,0,0,0,0,0
OG0006022,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996251054907,0.6315791004690168,0.052871767072407816,0.019275171825588074,0,0,0,0,0,1,0
OG0006024,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.903199607792608,0.6315782922987762,0.05287214016417897,0.019270202101924747,0,0,0,0,0,1,0
OG0006026,"AllOutgroup,Coral,Higher,Leafcutter",5,0.3018323277821582,-0.24600634370980712,-0.5582624576908668,0.12201456425925117,1,0,0,1,0,0,0
OG0006027,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271738941617041,0.2771035199439321,-0.06671409550273766,0.03614836079170433,1,0,0,0,0,0,0
OG0006031,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.36596878175810754,-0.7692437402410897,-0.8848979980018614,0.20730223953276636,0,0,0,1,0,0,0
OG0006038,"AllOutgroup,Higher,Leafcutter",7,-0.9031996138105334,0.6315789874740533,0.05287178325379981,0.01927440131955933,0,0,0,0,0,1,0
OG0006040,"AllOutgroup,Coral,Lower",2,-0.9031996232913018,0.631579109803325,0.05287175459752812,0.01927521206094733,0,0,0,0,0,1,0
OG0006042,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.04714129022681009,0.4446905619136937,-0.10308378620419952,-0.36214094845280265,1,0,0,0,1,1,0
OG0006046,"AllOutgroup,Coral,Higher,Lower",6,-0.6352773819668888,0.3804421357150425,-0.14073826090110153,-0.6187653927200266,0,0,0,0,1,1,0
OG0006047,"AllOutgroup,Coral,Lower",2,0.8271509782877238,0.2771214982628151,-0.06679111121705122,0.03584749147284272,1,0,0,0,0,0,0
OG0006049,"AllOutgroup,Higher,Lower",8,0.8271520852490998,0.27712060950011475,-0.06678742753060657,0.03586201102154217,1,0,0,0,0,0,0
OG0006050,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271341653421547,0.2771367742179375,-0.06684499100033084,0.03562732420920732,1,0,0,0,0,0,0
OG0006051,"AllOutgroup,Higher,Leafcutter",7,-0.015073229898914,0.5549352398714259,-0.0028455495590087657,0.03687568695238821,1,0,0,0,0,1,0
OG0006053,"AllOutgroup,Lower",3,0.8271718263015945,0.277105108882654,-0.0667211055172643,0.03612115109663829,1,0,0,0,0,0,0
OG0006058,"Coral,Higher,Leafcutter,Lower",11,0.827163447916201,0.2771115629733532,-0.06674944062528719,0.03601102919737223,1,0,0,0,0,0,0
OG0006062,"AllOutgroup,Coral,Higher,Lower",6,0.42004744245186976,-0.25927173798009984,0.4582309474732141,-0.21350420782189217,1,0,0,0,0,0,1
OG0006064,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.14881891983707896,-0.825391472466098,0.8686970630828675,-0.30693031421170214,0,0,0,0,0,0,1
OG0006066,"AllOutgroup,Higher,Leafcutter",7,-0.11818062952735005,0.011103419661325163,-0.38624353600751943,-1.2537487401111598,0,0,0,0,1,0,0
OG0006072,"AllOutgroup,Coral,Leafcutter,Lower",10,-0.07157731428949944,0.12627072426725194,0.421113693339699,-0.15458779402641684,1,0,0,0,0,1,1
OG0006073,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271671848129386,0.2771086766517206,-0.06673682097949313,0.036060122993035196,1,0,0,0,0,0,0
OG0006075,"AllOutgroup,Coral,Lower",2,0.21974078058057675,-0.6022460912744324,0.0034833183759087685,0.09358905651225184,1,1,0,1,0,0,1
OG0006077,"AllOutgroup,Higher,Leafcutter",7,0.1107859377611895,-0.44773864265268015,-0.14201383525430042,-0.40392137058570976,1,0,0,1,1,0,1
OG0006078,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.903199585074516,0.6315777178304516,0.052872363165501424,0.019266581013020295,0,0,0,0,0,1,0
OG0006081,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.9031996199651517,0.6315790568700033,0.05287177014489582,0.019274867858591734,0,0,0,0,0,1,0
OG0006082,"AllOutgroup,Higher,Leafcutter",7,-0.015073684069573316,0.5549353821418946,-0.0028455439458066607,0.036875699794503176,1,0,0,0,0,1,0
OG0006083,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271555646724478,0.2771178309251661,-0.06677582142687113,0.035907630453028,1,0,0,0,0,0,0
OG0006088,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271689541965488,0.27710731644154385,-0.0667308332028316,0.03608338133115771,1,0,0,0,0,0,0
OG0006089,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.11716979686470178,0.012789789092493972,-0.3769515592561095,-1.256060176892829,0,0,0,0,1,0,0
OG0006091,"AllOutgroup,Leafcutter,Lower",4,-0.11790036244892914,0.012325702808704021,-0.3830243719551865,-1.2544655277897945,0,0,0,0,1,0,0
OG0006098,"AllOutgroup,Coral,Lower",2,-0.4518960230909394,-0.15464647371848775,0.716230404737792,0.9346812737073577,0,0,1,0,0,0,0
OG0006101,"AllOutgroup,Higher,Leafcutter",7,0.8271344722075126,0.2771364820348788,-0.06684402524095588,0.035631344490732055,1,0,0,0,0,0,0
OG0006103,"AllOutgroup,Lower",3,-0.015073660899006698,0.5549353748836947,-0.002845544232324537,0.03687569913923023,1,0,0,0,0,1,0
OG0006104,"AllOutgroup,Lower",3,0.42004742006076007,-0.25927177961747033,0.4582309894612193,-0.21350422360140334,1,0,0,0,0,0,1
OG0006105,"AllOutgroup,Higher,Lower",8,-0.9031996201784876,0.631578885165452,0.05287186518720909,0.01927384512688934,0,0,0,0,0,1,0
OG0006107,"AllOutgroup,Coral,Lower",2,-0.3670113054670256,-0.767430423545625,-0.8899367963510754,0.19342375105853943,0,0,0,1,0,0,0
OG0006108,"AllOutgroup,Lower",3,0.8271669286300644,0.27710887385662475,-0.0667376873063336,0.036056755489806844,1,0,0,0,0,0,0
OG0006112,"AllOutgroup,Higher,Leafcutter",7,-0.29275962791476845,-0.4572537878845817,-0.7262248274524787,-0.5912006550133673,0,0,0,1,1,0,0
OG0006114,"AllOutgroup,Coral,Higher,Lower",6,-0.12787108086112794,-0.9471685795244724,0.03072940157043819,0.17198359043637368,0,1,0,1,0,0,1
OG0006115,"AllOutgroup,Higher,Leafcutter,Lower",1,0.30183232778215796,-0.24600634370980728,-0.558262457690867,0.12201456425925102,1,0,0,1,0,0,0
OG0006119,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.015073626831675926,0.5549353642120628,-0.002845544653558596,0.0368756981758122,1,0,0,0,0,1,0
OG0006125,"AllOutgroup,Higher,Leafcutter",7,0.8271335766493596,0.27713733464520907,-0.06684684354118603,0.035619612594490056,1,0,0,0,0,0,0
OG0006126,"AllOutgroup,Coral,Lower",2,0.8271699156974575,0.27710657741061107,-0.06672757771220107,0.036096023204091374,1,0,0,0,0,0,0
OG0006133,"AllOutgroup,Higher,Leafcutter",7,0.7126850889081505,-0.14766289954236328,0.03636305693276199,0.45356994650134375,1,1,0,0,0,0,0
OG0006136,"Coral,Higher,Leafcutter,Lower",11,-0.3659451644808864,-0.7693144782785287,-0.8846824629606199,0.20788513822033736,0,0,0,1,0,0,0
OG0006138,"AllOutgroup,Coral,Higher,Leafcutter",5,0.8271347475169005,0.2771362198263973,-0.06684315879638697,0.03563495185028374,1,0,0,0,0,0,0
OG0006139,"AllOutgroup,Lower",3,-0.14880494279527118,-0.8253981691836472,0.8686607239465243,-0.3070754835515938,0,0,0,0,0,0,1
OG0006141,"AllOutgroup,Higher,Leafcutter",7,0.8271598240029756,0.27711443945976905,-0.06676158267650711,0.03596349001444946,1,0,0,0,0,0,0
OG0006147,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.1489311530825735,-0.825330855845686,0.8689643070378463,-0.30588847384482826,0,0,0,0,0,0,1
OG0006148,"AllOutgroup,Higher,Leafcutter,Lower",1,0.8271713786623697,0.27710545307673684,-0.0667226221212846,0.03611526260421871,1,0,0,0,0,0,0
OG0006154,"AllOutgroup,Lower",3,-0.015068569920641692,0.554933779978533,-0.002845606805239916,0.03687555545073413,1,0,0,0,0,1,0
OG0006157,"AllOutgroup,Coral,Higher,Leafcutter",5,0.30183232778215724,-0.2460063437098081,-0.5582624576908698,0.12201456425923922,1,0,0,1,0,0,0
OG0006158,"AllOutgroup,Higher,Leafcutter,Lower",1,-0.36601445767717533,-0.7691369710496843,-0.8852449314170161,0.20633366623753993,0,0,0,1,0,0,0
OG0006159,"AllOutgroup,Coral,Higher,Leafcutter",5,-0.6221025337772479,-0.07670824587452015,0.615658263691376,0.10752882836408106,0,0,1,0,0,1,1
OG0006161,"Coral,Higher,Leafcutter,Lower",11,-0.6227901445570776,-0.4564334542286197,0.06594744376275183,-0.16537921755045829,0,1,1,1,1,1,1
OG0006164,"AllOutgroup,Coral,Lower",2,0.8271365239020676,0.27713452738300914,-0.06683756684258184,0.03565823354176735,1,0,0,0,0,0,0
OG0006166,"AllOutgroup,Coral,Lower",2,-0.7291364812446656,-0.05069298126424389,-0.4903593556137603,0.11035238810133273,0,0,0,1,0,1,0
